product_id,product_name,link_image,image_path
101315,GLAMIRA Men's Ring Alphard,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/MRI-U005/diamond/lab-grown-diamond_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Men's-Ring-Alphard-view-1.jpg
104057,GLAMIRA Earring Arunika,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/arunika01/diamond/peridot-cabochon_AAA/stone2/diamond-Swarovsky_AAAAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Earring-Arunika-view-1.jpg
97092,White Felicity 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-E12960V1/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow_white/width/w8/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/White-Felicity-8mm-view-1.jpg
97063,Men's Ring Sensual Eye 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E12780V1-MEN/alloycolour/white/width/w8/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Men's-Ring-Sensual-Eye-8mm-view-3.jpg
92911,Wedding Ring Classic Rhyme,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD13450/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w6/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Classic-Rhyme-view-1.jpg
109723,GLAMIRA Earring Mari̇tza,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/mari̇tza/diamond/labdiamond_AAAA/stone2/labdiamond_AAAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Earring-Mari̇tza-view-1.jpg
85857,Women's Ring Elegant Aura,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/457R-exccl-women/womenstone/diamond-Brillant_AAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/Women's-Ring-Elegant-Aura-view-2.jpg
109205,Men's Ring Glittering Beauty 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-h1001-MEN/alloycolour/white/width/w6/profile/prA.jpg,gs://glamira_bucket/product-image/Men's-Ring-Glittering-Beauty-6-mm-view-3.jpg
101667,GLAMIRA Kids Earring Copelin,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/KIDE-104/diamond/lab-grown-diamond_AAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Kids-Earring-Copelin-view-1.jpg
96526,Women's Ring Alluring Behaviour 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-C191002-U2-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w5/profile/prB/surface/verticalline.jpg,gs://glamira_bucket/product-image/Women's-Ring-Alluring-Behaviour-5-mm-view-2.jpg
97192,Men's Ring Ornate Heart 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-V1600-MEN/alloycolour/white/accent/black/width/w10/profile/prA.jpg,gs://glamira_bucket/product-image/Men's-Ring-Ornate-Heart-10-mm-view-3.jpg
87312,Wedding Ring Adore Brilliant,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/TWN559/womenstone/diamond-zirconia_AAAAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Adore-Brilliant-view-1.jpg
105921,Men's Ring Universe Birth 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-n1109-MEN/alloycolour/white/width/w10/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Men's-Ring-Universe-Birth-10-mm-view-3.jpg
104105,GLAMIRA Ring Leiani,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/leiani/diamond/peridot-cabochon_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Leiani-view-1.jpg
107674,Wedding Ring Mystic Glam 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-l-7100/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/accent/black/width/w5/profile/prA.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Mystic-Glam-5-mm-view-1.jpg
98780,Men's Ring Pure Sense 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-S4007-MEN/alloycolour/white/width/w5/profile/prB/surface/polished_verticalline.jpg,gs://glamira_bucket/product-image/Men's-Ring-Pure-Sense-5-mm-view-3.jpg
96800,Women's Ring Amazing Dimension 3mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-E10700V1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w3/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Women's-Ring-Amazing-Dimension-3mm-view-2.jpg
110689,GLAMIRA Bangle Aster Large,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/H29464-4-A-1/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Bangle-Aster-Large-view-1.jpg
101893,GLAMIRA Ring Miamore,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/WSR-49/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Miamore-view-1.jpg
110407,GLAMIRA Men's Pendant Harry,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/men-harry/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Men's-Pendant-Harry-view-1.jpg
99720,Herrenring Sensual Shield 7 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-ma016_1-men/alloycolour/white/accent/black/width/w7/profile/prB.jpg,gs://glamira_bucket/product-image/Herrenring-Sensual-Shield-7-mm-view-3.jpg
91199,GLAMIRA Cufflink Algonquin,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/CUFF5/stone2/cabochon-Onyx_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Cufflink-Algonquin-view-1.jpg
103598,GLAMIRA Ring Flaviana,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/flaviana11u/diamond/topaz-lemon-cabochon_AAA/stone2/diamond-Swarovsky_AAAAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Flaviana-view-1.jpg
104881,Infinite Flame 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1024/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w10/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Infinite-Flame-10-mm-view-1.jpg
92016,GLAMIRA Earring Nella Ø6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PER17-6/diamond/diamond-Brillant_AAA/alloycolour/white/pearl/white_pearl.jpg,gs://glamira_bucket/product-image/GLAMIRA-Earring-Nella-Ø6-mm-view-1.jpg
104647,Women's Ring Romantic Line 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1001-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w5/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Romantic-Line-5-mm-view-2.jpg
105841,Women's Ring Unique Paradise 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1103-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow_white/width/w6/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Unique-Paradise-6-mm-view-2.jpg
101964,GLAMIRA Ring Adette,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Adette/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Adette-view-1.jpg
98022,Men's Ring Bright Feather 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-s2500-u1-MEN/alloycolour/white/width/w6/profile/prB/surface/polished_horizantly.jpg,gs://glamira_bucket/product-image/Men's-Ring-Bright-Feather-6-mm-view-3.jpg
110740,GLAMIRA Bracelet Caciana 20 cm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/caciana-v1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg,gs://glamira_bucket/product-image/GLAMIRA-Bracelet-Caciana-20-cm-view-1.jpg
97460,GLAMIRA Bracelet Brisaley,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Brisaley-1/diamond/ruby_AAA/alloycolour/red.jpg,gs://glamira_bucket/product-image/GLAMIRA-Bracelet-Brisaley-view-1.jpg
101719,GLAMIRA Men's Ring Algerd,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Algerd/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Men's-Ring-Algerd-view-1.jpg
106981,Wedding Ring Fantastic Spell 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-h14319260/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Fantastic-Spell-5-mm-view-1.jpg
96823,Men's Ring Amazing Dimension 6mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E10700V1-MEN/alloycolour/white_yellow/width/w6/profile/prA/surface/polished_horizantly.jpg,gs://glamira_bucket/product-image/Men's-Ring-Amazing-Dimension-6mm-view-3.jpg
101656,GLAMIRA Kids Earring Daramolas,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/KIDE-093/diamond/pink-tourmaline_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Kids-Earring-Daramolas-view-1.jpg
98432,GLAMIRA Ring Glenariff,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Glenariff/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Glenariff-view-1.jpg
108351,Wedding Ring Exotic Shine 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-l-7300n/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prA.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Exotic-Shine-8-mm-view-1.jpg
96767,Men's Ring Alluring World 6mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E10490V1-MEN/alloycolour/white/width/w6/profile/prA/surface/polished_horizantly.jpg,gs://glamira_bucket/product-image/Men's-Ring-Alluring-World-6mm-view-3.jpg
93526,Men's Ring Classic Style 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD16200-MEN/alloycolour/white/width/w5/profile/prB/surface/polished.jpg,gs://glamira_bucket/product-image/Men's-Ring-Classic-Style-5-mm-view-3.jpg
98549,GLAMIRA Nose Pin Weslia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/NSP-U046/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Nose-Pin-Weslia-view-1.jpg
98531,GLAMIRA Nose Pin Toriana,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/NSP-U028/diamond/blackdiamond_AAA/alloycolour/red.jpg,gs://glamira_bucket/product-image/GLAMIRA-Nose-Pin-Toriana-view-1.jpg
102984,GLAMIRA Nose Pin Lindara,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/NSP-U082/diamond/diamond-Brillant_AAA/alloycolour/white_red.jpg,gs://glamira_bucket/product-image/GLAMIRA-Nose-Pin-Lindara-view-1.jpg
104798,Women's Ring Hidden Beauty 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1020-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w5/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Hidden-Beauty-5-mm-view-2.jpg
91933,GLAMIRA Pendant Lowanna Ø4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PND10-4/diamond/diamond-Brillant_AAA/alloycolour/white/pearl/white_pearl.jpg,gs://glamira_bucket/product-image/GLAMIRA-Pendant-Lowanna-Ø4-mm-view-1.jpg
106225,Women's Ring Golden Cover 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-h14319027-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/accent/black/width/w5/profile/prA.jpg,gs://glamira_bucket/product-image/Women's-Ring-Golden-Cover-5-mm-view-2.jpg
97980,Men's Ring Natural Sensation 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-S2200-U-MEN/alloycolour/white/width/w8/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Men's-Ring-Natural-Sensation-8-mm-view-3.jpg
106669,Golden Fashion 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-h14319141/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w8/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Golden-Fashion-8-mm-view-1.jpg
96777,Men's Ring Alluring World 10mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E10490V1-MEN/alloycolour/white/width/w10/profile/prA/surface/polished_sandy.jpg,gs://glamira_bucket/product-image/Men's-Ring-Alluring-World-10mm-view-3.jpg
100812,GLAMIRA Kids Pendant Dollie,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/KIP-098/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Kids-Pendant-Dollie-view-1.jpg
107556,Men's Ring Alluring Safety 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-l-3200-MEN/alloycolour/yellow/width/w6/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Men's-Ring-Alluring-Safety-6-mm-view-3.jpg
106138,Gorgeous Moment 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1126/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w8/profile/prA.jpg,gs://glamira_bucket/product-image/Gorgeous-Moment-8-mm-view-1.jpg
105293,Women's Ring Growing Love 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1074-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white_yellow/width/w8/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Growing-Love-8-mm-view-2.jpg
91888,GLAMIRA Pendant Derius,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PND21-6/diamond/sapphire_AAA/alloycolour/white/pearl/red_pearl.jpg,gs://glamira_bucket/product-image/GLAMIRA-Pendant-Derius-view-1.jpg
93474,Men's Ring Classic Legend 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD17010-MEN/alloycolour/white/width/w8/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Men's-Ring-Classic-Legend-8mm-view-3.jpg
100925,GLAMIRA Bracelet Pamplona,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Pamplona/alloycolour/white_red.jpg,gs://glamira_bucket/product-image/GLAMIRA-Bracelet-Pamplona-view-1.jpg
104754,Women's Ring Sensual Earth 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1009-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w6/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Sensual-Earth-6-mm-view-2.jpg
101765,Men's ring Silver Sky,,gs://glamira_bucket/product-image/None
87726,Men's Ring Sense Energy,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/TWN1149-MEN/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/Men's-Ring-Sense-Energy-view-3.jpg
102801,GLAMIRA Pendant Lemuela Ø6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Lemuela6mm/diamond/lab-grown-diamond_AAA/alloycolour/white/pearl/black_pearl.jpg,gs://glamira_bucket/product-image/GLAMIRA-Pendant-Lemuela-Ø6-mm-view-1.jpg
92022,GLAMIRA Earring Nella Ø10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PER17-10/diamond/diamond-Brillant_AAA/alloycolour/white/pearl/white_pearl.jpg,gs://glamira_bucket/product-image/GLAMIRA-Earring-Nella-Ø10-mm-view-1.jpg
99415,Women's Ring Sense Layer 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-M1037-exccl-women/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prB/surface/polished_verticalline.jpg,gs://glamira_bucket/product-image/Women's-Ring-Sense-Layer-8-mm-view-2.jpg
96771,Men's Ring Alluring World 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E10490V1-MEN/alloycolour/white/width/w8/profile/prB/surface/polished.jpg,gs://glamira_bucket/product-image/Men's-Ring-Alluring-World-8mm-view-3.jpg
97125,Bright Life 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-E13320V1-1/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Bright-Life-8mm-view-1.jpg
87993,Women's Ring Infinite Explanation,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/LG165-1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/Women's-Ring-Infinite-Explanation-view-2.jpg
98155,Men's Ring Unique Promise 4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-S3100-U-exccl-men/alloycolour/white/width/w4/profile/prB/surface/polished_verticalline.jpg,gs://glamira_bucket/product-image/Men's-Ring-Unique-Promise-4-mm-view-3.jpg
87322,Men's Ring Pure Beatrice,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/LG233-MEN/alloycolour/white.jpg,gs://glamira_bucket/product-image/Men's-Ring-Pure-Beatrice-view-3.jpg
106395,Men's Ring Infinite Fame 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-h14319059-MEN/alloycolour/yellow/width/w10/profile/prA.jpg,gs://glamira_bucket/product-image/Men's-Ring-Infinite-Fame-10-mm-view-3.jpg
97028,Men's Ring Noble Crown 5mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E12470V1-MEN/alloycolour/white/width/w5/profile/prB/surface/polished_verticalline.jpg,gs://glamira_bucket/product-image/Men's-Ring-Noble-Crown-5mm-view-3.jpg
98023,Women's Ring Bright Feather 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-s2500-u1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w6/profile/prB/surface/polished_horizantly.jpg,gs://glamira_bucket/product-image/Women's-Ring-Bright-Feather-6-mm-view-2.jpg
99737,GLAMIRA Cufflink Atanas,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/MCUF-003/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Cufflink-Atanas-view-1.jpg
103454,Engagement Ring Guerline,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/layer-guerline/diamond/amethyst_AAA/stone2/black-onyx_AAA/stone3/black-onyx_AAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/Engagement-Ring-Guerline-view-1.jpg
93331,Classic Meaning 7mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD18740/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w7/profile/prB/surface/sandy.jpg,gs://glamira_bucket/product-image/Classic-Meaning-7mm-view-1.jpg
101798,Viriesu Ring Silver Fancy,,gs://glamira_bucket/product-image/None
92636,Men's Ring Classic Unity 5mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD10480-MEN/alloycolour/white/width/w5/profile/prA/surface/sandy.jpg,gs://glamira_bucket/product-image/Men's-Ring-Classic-Unity-5mm-view-3.jpg
101231,Men's Ring Fever Line 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-W1010-exccl-men/alloycolour/red_white/width/w5/profile/prA/surface/polished_horizantly.jpg,gs://glamira_bucket/product-image/Men's-Ring-Fever-Line-5-mm-view-3.jpg
107746,Wedding Ring Bright Touch 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-l-6600/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow_white/width/w5/profile/prA.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Bright-Touch-5-mm-view-1.jpg
98410,GLAMIRA Ring Aberdulais,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Aberdulais/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Aberdulais-view-1.jpg
107147,Women's Ring Unique Hole 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-l-1700-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prA/surface/icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Unique-Hole-8-mm-view-2.jpg
85255,Women's Ring Bright Clover,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/C4786-002S-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/white_red.jpg,gs://glamira_bucket/product-image/Women's-Ring-Bright-Clover-view-2.jpg
101391,GLAMIRA Knuckle Ring Azolla,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Azolla/diamond/diamond-Brillant_AAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Knuckle-Ring-Azolla-view-1.jpg
95688,Women's Ring Immortal Passion 10mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-T210270V1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/red/width/w10/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Immortal-Passion-10mm-view-2.jpg
96769,Women's Ring Alluring World 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-E10490V1-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w8/profile/prB/surface/polished.jpg,gs://glamira_bucket/product-image/Women's-Ring-Alluring-World-8mm-view-2.jpg
105604,Women's Ring Splendid Feeling 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1091-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w6/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Women's-Ring-Splendid-Feeling-6-mm-view-2.jpg
105290,Growing Love 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1074/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Growing-Love-8-mm-view-1.jpg
93558,Men's Ring Classic Mind,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD17960-MEN/alloycolour/yellow/width/w6/profile/prA/surface/horizantly.jpg,gs://glamira_bucket/product-image/Men's-Ring-Classic-Mind-view-3.jpg
108828,Wedding Ring Exotic Harmony 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-h1014/womenstone/diamond-zirconia_AAAAA/alloycolour/red_white/width/w5/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Exotic-Harmony-5-mm-view-1.jpg
103268,GLAMIRA Ring Toinette,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ROE-037/diamond/diamond-Brillant_AAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Ring-Toinette-view-1.jpg
93578,Men's Ring Classic Search 9mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd18580-u-MEN/alloycolour/white/width/w9/profile/prB/surface/sandy.jpg,gs://glamira_bucket/product-image/Men's-Ring-Classic-Search-9mm-view-3.jpg
90613,Gracious Angel,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/DSC_5083-8/womenstone/diamond-zirconia_AAAAA/alloycolour/white_yellow.jpg,gs://glamira_bucket/product-image/Gracious-Angel-view-1.jpg
90548,Men's Ring Immortal Secret Basic,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/DSC_3683-MEN/alloycolour/yellow_white_red.jpg,gs://glamira_bucket/product-image/Men's-Ring-Immortal-Secret-Basic-view-3.jpg
105614,Men's Ring Splendid Feeling 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-n1091-MEN/alloycolour/white/width/w6/profile/prA/surface/polished_icematte.jpg,gs://glamira_bucket/product-image/Men's-Ring-Splendid-Feeling-6-mm-view-3.jpg
99064,Wedding Ring Embrace Belief 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-M1010-exccl/womenstone/diamond-Brillant_AAA/alloycolour/white_yellow/width/w4/profile/prB/surface/polished_verticalline.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Embrace-Belief-5-mm-view-1.jpg
110616,GLAMIRA Pendant Cristi,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/cristi/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Pendant-Cristi-view-1.jpg
97127,Men's Ring Bright Life 10mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E13320V1-1-MEN/alloycolour/white/width/w10/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Men's-Ring-Bright-Life-10mm-view-3.jpg
97126,Women's Ring Bright Life 10mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-E13320V1-1-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w10/profile/prA/surface/polished.jpg,gs://glamira_bucket/product-image/Women's-Ring-Bright-Life-10mm-view-2.jpg
101649,GLAMIRA Kids Earring Dagney,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/KIDE-086/diamond/diamond-Brillant_AAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/GLAMIRA-Kids-Earring-Dagney-view-1.jpg
92289,Engagement Ring Ariel 0.36 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ariel-036/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/Engagement-Ring-Ariel-0.36-crt-view-1.jpg
91235,GLAMIRA Brooch Malene,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/BR7/alloycolour/yellow.jpg,gs://glamira_bucket/product-image/GLAMIRA-Brooch-Malene-view-1.jpg
93246,Wedding Ring Classic Glow,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD18280/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w6/profile/prB/surface/sandy.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Classic-Glow-view-1.jpg
90607,Wedding Ring Pretty Style,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/DSC_3787/womenstone/diamond-zirconia_AAAAA/alloycolour/white.jpg,gs://glamira_bucket/product-image/Wedding-Ring-Pretty-Style-view-1.jpg
